100, 10, 1.430
100, 11, 1.367
100, 12, 1.335
100, 13, 1.126
100, 14, 1.002
100, 15, 1.002
100, 16, 1.089
100, 17, 0.757
100, 18, 2.095
100, 19, 0.937
100, 1, 1.532
100, 20, 1.254
100, 2, 0.634
100, 3, 0.759
100, 4, 1.110
100, 5, 1.287
100, 6, 1.401
100, 7, 1.630
100, 8, 1.738
100, 9, 1.743
150, 10, 2.628
150, 11, 2.215
150, 12, 3.224
150, 13, 1.500
150, 14, 4.670
150, 15, 2.218
150, 16, 1.681
150, 17, 2.364
150, 18, 2.483
150, 19, 1.660
150, 1, 0.812
150, 20, 2.700
150, 2, 0.228
150, 3, 0.318
150, 4, 0.365
150, 5, 0.461
150, 6, 1.547
150, 7, 0.749
150, 8, 0.747
150, 9, 0.786
200, 10, 1.645
200, 11, 1.789
200, 12, 2.092
200, 13, 0.821
200, 14, 2.102
200, 15, 1.565
200, 16, 5.024
200, 17, 3.875
200, 18, 4.865
200, 19, 4.025
200, 1, 1.357
200, 2, 0.554
200, 3, 0.660
200, 4, 0.757
200, 5, 1.135
200, 6, 1.206
200, 7, 0.992
200, 8, 6.780
200, 9, 1.809
50, 10, 0.954
50, 11, 1.248
50, 12, 1.092
50, 13, 1.024
50, 14, 0.634
50, 15, 1.205
50, 16, 1.677
50, 17, 1.035
50, 18, 2.025
50, 19, 1.942
50, 1, 0.292
50, 20, 2.211
50, 2, 0.150
50, 3, 0.068
50, 4, 0.200
50, 5, 0.571
50, 6, 0.425
50, 7, 0.644
50, 8, 0.813
50, 9, 1.062
