100, 10, 1.428
100, 11, 236.782
100, 12, 294.061
100, 13, 950.487
100, 14, 239.808
100, 15, 1564.01
100, 16, 523.411
100, 17, 1278.209
100, 18, 873.646
100, 19, 792.586
100, 1, 1.949
100, 20, 4.677
100, 2, 0.333
100, 3, 232.838
100, 4, 0.389
100, 5, 0.58
100, 6, 168.969
100, 7, 119.459
100, 8, 292.423
100, 9, 183.749
150, 10, 1.204
150, 11, 537.61
150, 12, 346.065
150, 13, 349.468
150, 14, 706.277
150, 15, 1.934
150, 16, 779.335
150, 17, 858.954
150, 18, 643.408
150, 19, 2638.931
150, 1, 5.432
150, 20, 1305.977
150, 2, 1.429
150, 3, 1.091
150, 4, 1136.274
150, 5, 1.692
150, 6, 1.794
150, 7, 1132.26
150, 8, 816.759
150, 9, 1115.087
200, 1, 3.637
200, 2, 0.339
200, 3, 756.746
200, 4, 2.36
200, 5, 4.186
200, 6, 1500.514
200, 7, 1956.236
200, 8, 8.237
200, 9, 3778.689
50, 10, 0.743
50, 11, 66.834
50, 12, 30.878
50, 13, 81.304
50, 14, 63.127
50, 15, 66.561
50, 16, 4.685
50, 17, 0.742
50, 18, 0.942
50, 19, 1.72
50, 1, 0.367
50, 20, 0.676
50, 2, 0.15
50, 3, 0.296
50, 4, 0.285
50, 5, 0.376
50, 6, 18.564
50, 7, 32.682
50, 8, 41.335
50, 9, 26.026
